Kind,Name,AvgLineComment,AvgLineCode,AltCountLineCode,AltCountLineComment,CountClassDerived,CountClassCoupled,CountDeclMethodAll,MaxInheritanceTree,PercentLackOfCohesion
Public Const Function,"NArchive::NExt::CNode::IsFlags_EXTENTS",,,1,0,,,,,
Public Const Function,"NArchive::NExt::CNode::IsFlags_HUGE",,,1,0,,,,,
Public Const Function,"NArchive::NExt::CNode::IsLink",,,1,0,,,,,
Public Const Function,"NArchive::NExt::CNode::IsRegular",,,1,0,,,,,
Public Function,"NArchive::NExt::CNode::Parse",,,46,27,,,,,
Struct,"NArchive::NExt::CRegisterArc",0,7,7,0,0,1,3,0,0
Public Function,"NArchive::NExt::CRegisterArc::CRegisterArc",,,7,0,,,,,
Static Function,"NArchive::NExt::Crc16Calc",,,4,0,,,,,
Static Function,"NArchive::NExt::Crc16Update",,,6,0,,,,,
Static Function,"NArchive::NExt::CreateArc",,,7,0,,,,,
Static Function,"NArchive::NExt::ExtTimeToProp",,,14,22,,,,,
Static Function,"NArchive::NExt::GetHex",,,1,0,,,,,
Static Function,"NArchive::NExt::GetLog",,,7,0,,,,,
Static Function,"NArchive::NExt::IsEmptyData",,,7,0,,,,,
Static Function,"NArchive::NExt::PrintHex",,,5,0,,,,,
Static Function,"NArchive::NExt::StringToProp",,,9,0,,,,,
Static Function,"NArchive::NExt::UnixTimeToProp",,,9,0,,,,,
Static Function,"NArchive::NExt::UpdateExtents",,,18,0,,,,,
Static Function,"NArchive::NFat::AddSubStringToName",,,11,0,,,,,
Struct,"NArchive::NFat::CDatabase",1,25,331,12,1,7,13,0,76
Public Function,"NArchive::NFat::CDatabase::CDatabase",,,1,0,,,,,
Public Function,"NArchive::NFat::CDatabase::Clear",,,10,0,,,,,
Public Function,"NArchive::NFat::CDatabase::ClearAndClose",,,5,0,,,,,
Public Const Function,"NArchive::NFat::CDatabase::GetHeadersSize",,,4,0,,,,,
Public Const Function,"NArchive::NFat::CDatabase::GetItemPath",,,17,0,,,,,
Public Function,"NArchive::NFat::CDatabase::Open",,,96,6,,,,,
Public Function,"NArchive::NFat::CDatabase::OpenProgress",,,7,0,,,,,
Public Function,"NArchive::NFat::CDatabase::OpenProgressFat",,,12,0,,,,,
Public Function,"NArchive::NFat::CDatabase::ReadDir",,,150,6,,,,,
Public Function,"NArchive::NFat::CDatabase::SeekToCluster",,,1,0,,,,,
Public Function,"NArchive::NFat::CDatabase::SeekToSector",,,4,0,,,,,
Public Function,"NArchive::NFat::CDatabase::~CDatabase",,,1,0,,,,,
Class,"NArchive::NFat::CHandler",10,119,926,74,0,17,56,2,0
Public Virtual Function,"NArchive::NFat::CHandler::AddRef",,,252,26,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::Close",,,5,0,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::Extract",,,72,0,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetArchiveProperty",,,31,6,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetArchivePropertyInfo",,,179,17,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetNumberOfArchiveProperties",,,179,17,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetNumberOfProperties",,,180,17,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetProperty",,,21,0,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetPropertyInfo",,,180,17,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::GetStream",,,40,0,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::Open",,,23,0,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::QueryInterface",,,252,26,,,,,
Public Virtual Function,"NArchive::NFat::CHandler::Release",,,252,26,,,,,
Struct,"NArchive::NFat::CHeader",0,10,169,11,0,0,17,0,89
Public Const Function,"NArchive::NFat::CHeader::CalcFatSizeInSectors",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::ClusterSize",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::ClusterToSector",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::GetFatSector",,,7,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::GetFilePackSize",,,5,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::GetNumClusters",,,2,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::GetPhySize",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::IsEoc",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::IsEocAndUnused",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::IsFat32",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::IsValidCluster",,,1,0,,,,,
Public Function,"NArchive::NFat::CHeader::Parse",,,119,7,,,,,
Public Const Function,"NArchive::NFat::CHeader::SectorSize",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CHeader::SizeToSectors",,,1,0,,,,,
Struct,"NArchive::NFat::CItem",0,4,46,1,0,1,12,0,94
Public Const Function,"NArchive::NFat::CItem::ExtIsLow",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CItem::GetName",,,6,0,,,,,
Public Const Function,"NArchive::NFat::CItem::GetShortName",,,11,0,,,,,
Public Const Function,"NArchive::NFat::CItem::GetVolName",,,9,0,,,,,
Public Const Function,"NArchive::NFat::CItem::IsDir",,,1,0,,,,,
Public Const Function,"NArchive::NFat::CItem::NameIsLow",,,1,0,,,,,
Struct,"NArchive::NFat::CRegisterArc",0,7,7,0,0,1,3,0,0
Public Function,"NArchive::NFat::CRegisterArc::CRegisterArc",,,7,0,,,,,
Static Function,"NArchive::NFat::CopyAndTrim",,,21,0,,,,,
Static Function,"NArchive::NFat::CreateArc",,,7,0,,,,,
Static Function,"NArchive::NFat::FatStringToUnicode",,,4,0,,,,,
Static Function,"NArchive::NFat::FatTimeToProp",,,13,0,,,,,
Static Function,"NArchive::NFat::GetLog",,,7,0,,,,,
Class,"NArchive::NFlv::CHandler",39,170,1574,346,0,17,44,2,90
Public Virtual Function,"NArchive::NFlv::CHandler::AddRef",,,333,84,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::Close",,,7,1,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::Extract",,,42,0,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetArchiveProperty",,,11,3,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetArchivePropertyInfo",,,322,84,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetNumberOfArchiveProperties",,,322,84,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetNumberOfProperties",,,323,84,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetProperty",,,34,0,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetPropertyInfo",,,323,84,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::GetStream",,,11,0,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::Open",,,20,0,,,,,
Private Function,"NArchive::NFlv::CHandler::Open2",,,138,5,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::QueryInterface",,,333,84,,,,,
Public Virtual Function,"NArchive::NFlv::CHandler::Release",,,333,84,,,,,
Struct,"NArchive::NFlv::CItem",0,0,5,0,0,0,3,0,100
Struct,"NArchive::NFlv::CItem2",0,1,12,0,0,1,4,0,96
Public Const Function,"NArchive::NFlv::CItem2::IsAudio",,,1,0,,,,,
Struct,"NArchive::NFlv::CRegisterArc",0,7,7,0,0,1,3,0,0
Public Function,"NArchive::NFlv::CRegisterArc::CRegisterArc",,,7,0,,,,,
Static Function,"NArchive::NFlv::CreateArc",,,7,0,,,,,
Class,"NArchive::NGpt::CHandler",0,54,606,8,0,7,59,3,82
Public Virtual Function,"NArchive::NGpt::CHandler::Close",,,8,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetArchiveProperty",,,25,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetArchivePropertyInfo",,,103,0,,,,,
Private Virtual Const Function,"NArchive::NGpt::CHandler::GetItem_ExtractInfo",,,7,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetNumberOfArchiveProperties",,,103,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetNumberOfProperties",,,104,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetProperty",,,65,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::GetPropertyInfo",,,104,0,,,,,
Public Virtual Function,"NArchive::NGpt::CHandler::Open",,,11,2,,,,,
Private Function,"NArchive::NGpt::CHandler::Open2",,,61,6,,,,,
Struct,"NArchive::NGpt::CPartType",0,0,6,0,0,0,1,0,100
Struct,"NArchive::NGpt::CPartition",0,3,28,0,0,0,8,0,77
Public Const Function,"NArchive::NGpt::CPartition::GetEnd",,,1,0,,,,,
Public Const Function,"NArchive::NGpt::CPartition::GetPos",,,1,0,,,,,
Public Const Function,"NArchive::NGpt::CPartition::GetSize",,,1,0,,,,,
Public Const Function,"NArchive::NGpt::CPartition::IsUnused",,,7,0,,,,,
Public Function,"NArchive::NGpt::CPartition::Parse",,,9,0,,,,,
Struct,"NArchive::NGpt::CRegisterArc",0,7,7,0,0,1,3,0,0
Public Function,"NArchive::NGpt::CRegisterArc::CRegisterArc",,,7,0,,,,,
Static Function,"NArchive::NGpt::ConvertUInt16ToHex4Digits",,,5,0,,,,,
Static Function,"NArchive::NGpt::CreateArc",,,7,0,,,,,
Static Function,"NArchive::NGpt::FindPartType",,,8,0,,,,,
Static Function,"NArchive::NGpt::GetHex",,,1,0,,,,,
Static Function,"NArchive::NGpt::GuidToString",,,14,0,,,,,
Static Function,"NArchive::NGpt::PrintHex",,,5,0,,,,,
Class,"NArchive::NGz::CCompressProgressInfoImp",5,209,21,1,0,2,20,2,87
Public Virtual Function,"NArchive::NGz::CCompressProgressInfoImp::AddRef",,,349,8,,,,,
Public Function,"NArchive::NGz::CCompressProgressInfoImp::Init",,,1,0,,,,,
Public Virtual Function,"NArchive::NGz::CCompressProgressInfoImp::QueryInterface",,,349,8,,,,,
Public Virtual Function,"NArchive::NGz::CCompressProgressInfoImp::Release",,,349,8,,,,,
Public Virtual Function,"NArchive::NGz::CCompressProgressInfoImp::SetRatioInfo",,,10,1,,,,,
Class,"NArchive::NGz::CHandler",4,192,2142,49,0,19,55,2,84
Public Virtual Function,"NArchive::NGz::CHandler::AddRef",,,464,11,,,,,
Public Function,"NArchive::NGz::CHandler::CHandler",,,5,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::Close",,,15,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::Extract",,,140,5,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetArchiveProperty",,,32,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetArchivePropertyInfo",,,434,10,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetFileTimeType",,,5,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetNumberOfArchiveProperties",,,434,10,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetNumberOfProperties",,,435,10,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetProperty",,,40,2,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::GetPropertyInfo",,,435,10,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::Open",,,15,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::OpenSeq",,,18,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::QueryInterface",,,464,11,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::Release",,,464,11,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::SetProperties",,,4,0,,,,,
Public Virtual Function,"NArchive::NGz::CHandler::UpdateItems",,,91,0,,,,,
Class,"NArchive::NGz::CItem",1,6,121,24,0,4,19,0,75
Public Function,"NArchive::NGz::CItem::CItem",,,7,0,,,,,
Public Function,"NArchive::NGz::CItem::Clear",,,5,1,,,,,
Public Const Function,"NArchive::NGz::CItem::CommentIsPresent",,,1,0,,,,,
Public Function,"NArchive::NGz::CItem::CopyDataPropsFrom",,,6,0,,,,,
Public Function,"NArchive::NGz::CItem::CopyMetaPropsFrom",,,8,1,,,,,
Public Const Function,"NArchive::NGz::CItem::ExtraFieldIsPresent",,,1,0,,,,,
Public Const Function,"NArchive::NGz::CItem::HeaderCrcIsPresent",,,1,0,,,,,
Public Const Function,"NArchive::NGz::CItem::IsSupported",,,1,0,,,,,
Public Const Function,"NArchive::NGz::CItem::NameIsPresent",,,1,0,,,,,
Public Function,"NArchive::NGz::CItem::ReadFooter1",,,8,0,,,,,
Public Function,"NArchive::NGz::CItem::ReadFooter2",,,8,0,,,,,
Public Function,"NArchive::NGz::CItem::ReadHeader",,,32,15,,,,,
Private Const Function,"NArchive::NGz::CItem::TestFlag",,,1,0,,,,,
Public Function,"NArchive::NGz::CItem::WriteFooter",,,7,0,,,,,
Public Function,"NArchive::NGz::CItem::WriteHeader",,,17,5,,,,,
Struct,"NArchive::NGz::CRegisterArc",0,7,7,0,0,1,3,0,0
Public Function,"NArchive::NGz::CRegisterArc::CRegisterArc",,,7,0,,,,,
Static Function,"NArchive::NGz::CreateArc",,,7,0,,,,,
Static Function,"NArchive::NGz::CreateArcOut",,,7,0,,,,,
Static Function,"NArchive::NGz::Is_Deflate",,,28,3,,,,,
Static Function,"NArchive::NGz::ReadBytes",,,6,0,,,,,
Static Function,"NArchive::NGz::ReadString",,,14,2,,,,,
Static Function,"NArchive::NGz::ReadUInt16",,,12,2,,,,,
Static Function,"NArchive::NGz::SkipBytes",,,6,0,,,,,
Static Function,"NArchive::NGz::UpdateArchive",,,33,0,,,,,
Struct,"NArchive::NHfs::CAttr",0,0,7,0,0,1,4,0,100
Class,"NArchive::NHfs::CDatabase",6,66,646,55,1,18,14,0,81
Public Function,"NArchive::NHfs::CDatabase::Clear",,,10,1,,,,,
Public Const Function,"NArchive::NHfs::CDatabase::GetItemPath",,,52,0,,,,,
Public Const Function,"NArchive::NHfs::CDatabase::Get_UnpackSize_of_Ref",,,11,0,,,,,
Private Function,"NArchive::NHfs::CDatabase::LoadAttrs",,,90,6,,,,,
Private Function,"NArchive::NHfs::CDatabase::LoadCatalog",,,225,24,,,,,
Private Function,"NArchive::NHfs::CDatabase::LoadExtentFile",,,90,2,,,,,
Public Function,"NArchive::NHfs::CDatabase::Open2",,,71,20,,,,,
Private Function,"NArchive::NHfs::CDatabase::Parse_decmpgfs",,,51,1,,,,,
Private Function,"NArchive::NHfs::CDatabase::ReadFile",,,26,0,,,,,
Struct,"NArchive::NHfs::CExtent",0,0,5,0,0,0,3,0,100
Struct,"NArchive::NHfs::CFork",0,7,73,3,0,3,11,0,68
Public Function,"NArchive::NHfs::CFork::CFork",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CFork::Calc_NumBlocks_from_Extents",,,9,0,,,,,
Public Const Function,"NArchive::NHfs::CFork::Check_NumBlocks",,,12,0,,,,,
Public Const Function,"NArchive::NHfs::CFork::Check_Size_with_NumBlocks",,,4,0,,,,,
Public Const Function,"NArchive::NHfs::CFork::IsEmpty",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CFork::IsOk",,,4,1,,,,,
Public Function,"NArchive::NHfs::CFork::Parse",,,15,1,,,,,
Public Function,"NArchive::NHfs::CFork::Upgrade",,,11,0,,,,,
Public Function,"NArchive::NHfs::CFork::UpgradeAndTest",,,6,0,,,,,
Class,"NArchive::NHfs::CHandler",3,201,2496,45,0,21,70,2,0
Public Virtual Function,"NArchive::NHfs::CHandler::AddRef",,,523,9,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::Close",,,6,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::Extract",,,155,2,,,,,
Private Function,"NArchive::NHfs::CHandler::ExtractZlibFile",,,111,5,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetArchiveProperty",,,35,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetArchivePropertyInfo",,,498,9,,,,,
Private Function,"NArchive::NHfs::CHandler::GetForkStream",,,39,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetNumRawProps",,,5,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetNumberOfArchiveProperties",,,498,9,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetNumberOfProperties",,,499,9,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetParent",,,9,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetProperty",,,63,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetPropertyInfo",,,499,9,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetRawProp",,,24,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetRawPropInfo",,,6,1,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::GetStream",,,11,0,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::Open",,,11,1,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::QueryInterface",,,523,9,,,,,
Public Virtual Function,"NArchive::NHfs::CHandler::Release",,,523,9,,,,,
Struct,"NArchive::NHfs::CHeaderRec",15,12,19,27,0,0,4,0,75
Public Function,"NArchive::NHfs::CHeaderRec::Parse",,,12,15,,,,,
Struct,"NArchive::NHfs::CIdExtents",0,0,6,0,0,0,0,0,0
Struct,"NArchive::NHfs::CIdIndexPair",0,5,11,0,0,0,4,0,100
Public Const Function,"NArchive::NHfs::CIdIndexPair::Compare",,,5,0,,,,,
Struct,"NArchive::NHfs::CItem",0,1,22,22,0,2,7,0,95
Public Function,"NArchive::NHfs::CItem::CItem",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CItem::GetFork",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CItem::IsDir",,,1,0,,,,,
Struct,"NArchive::NHfs::CNodeDescriptor",1,5,17,4,0,0,5,0,73
Public Function,"NArchive::NHfs::CNodeDescriptor::CheckNumRecords",,,4,0,,,,,
Public Function,"NArchive::NHfs::CNodeDescriptor::Parse",,,6,2,,,,,
Struct,"NArchive::NHfs::CRef",0,1,9,0,0,0,4,0,68
Public Function,"NArchive::NHfs::CRef::CRef",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CRef::IsAltStream",,,1,0,,,,,
Struct,"NArchive::NHfs::CRegisterArc",0,7,7,0,0,1,3,0,0
Public Function,"NArchive::NHfs::CRegisterArc::CRegisterArc",,,7,0,,,,,
Struct,"NArchive::NHfs::CVolHeader",0,1,15,8,0,0,8,0,93
Public Const Function,"NArchive::NHfs::CVolHeader::GetFreeSize",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CVolHeader::GetPhySize",,,1,0,,,,,
Public Const Function,"NArchive::NHfs::CVolHeader::IsHfsX",,,1,0,,,,,
Static Function,"NArchive::NHfs::CreateArc",,,7,0,,,,,
Static Function,"NArchive::NHfs::FindItemIndex",,,16,0,,,,,
Static Function,"NArchive::NHfs::Find_in_IdExtents",,,16,0,,,,,
Function,"NArchive::NHfs::HfsTimeToFileTime",,,6,0,,,,,
Static Function,"NArchive::NHfs::HfsTimeToProp",,,6,0,,,,,
Static Function,"NArchive::NHfs::IsNameEqualTo",,,11,0,,,,,
Static Function,"NArchive::NHfs::LoadName",,,14,0,,,,,
Struct,"NArchive::NIhex::CBlock",0,0,5,0,0,0,0,0,0
Class,"NArchive::NIhex::CHandler",3,228,1843,27,0,15,38,2,84
Public Virtual Function,"NArchive::NIhex::CHandler::AddRef",,,397,6,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::Close",,,9,0,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::Extract",,,46,0,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetArchiveProperty",,,18,0,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetArchivePropertyInfo",,,387,6,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetNumberOfArchiveProperties",,,387,6,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetNumberOfProperties",,,388,6,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetProperty",,,24,0,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::GetPropertyInfo",,,388,6,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::Open",,,178,3,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::QueryInterface",,,397,6,,,,,
Public Virtual Function,"NArchive::NIhex::CHandler::Release",,,397,6,,,,,
Struct,"NArchive::NIhex::CRegisterArc",0,6,6,0,0,1,3,0,0
Public Function,"NArchive::NIhex::CRegisterArc::CRegisterArc",,,6,0,,,,,
Static Function,"NArchive::NIhex::CreateArc",,,6,0,,,,,
Static Function,"NArchive::NIhex::HexToByte",,,7,0,,,,,
Static Function,"NArchive::NIhex::Parse",,,6,0,,,,,
Static Function,"NArchive::NIso::AddErrorMessage",,,6,0,,,,,
Static Function,"NArchive::NIso::AddString",,,15,0,,,,,
Struct,"NArchive::NIso::CBootInitialEntry",0,18,67,13,0,1,3,0,47
Public Const Function,"NArchive::NIso::CBootInitialEntry::GetName",,,35,1,,,,,
Public Const Function,"NArchive::NIso::CBootInitialEntry::GetSize",,,4,1,,,,,
Public Function,"NArchive::NIso::CBootInitialEntry::Parse",,,16,0,,,,,
Struct,"NArchive::NIso::CBootRecordDescriptor",0,0,6,2,0,0,0,0,0
Struct,"NArchive::NIso::CBootValidationEntry",0,0,5,1,0,0,0,0,0
Struct,"NArchive::NIso::CDateTime",0,7,26,1,0,0,2,0,12
Public Const Function,"NArchive::NIso::CDateTime::GetFileTime",,,13,0,,,,,
Public Const Function,"NArchive::NIso::CDateTime::NotSpecified",,,2,0,,,,,
Struct,"NArchive::NIso::CDir",0,25,82,0,0,2,11,1,0
Public Function,"NArchive::NIso::CDir::Clear",,,5,0,,,,,
Public Const Function,"NArchive::NIso::CDir::GetPath",,,32,0,,,,,
Public Const Function,"NArchive::NIso::CDir::GetPathU",,,40,0,,,,,
Struct,"NArchive::NIso::CDirRecord",0,10,98,1,1,1,8,0,96
Public Const Function,"NArchive::NIso::CDirRecord::AreMultiPartEqualWith",,,6,0,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::CheckSusp",,,14,0,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::CheckSusp",,,14,0,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::FindSuspName",,,24,1,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::GetNameCur",,,18,0,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::IsDir",,,1,0,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::IsNonFinalExtent",,,1,0,,,,,
Public Const Function,"NArchive::NIso::CDirRecord::IsSystemItem",,,7,0,,,,,
Struct,"NArchive::NIso::CEndianErrorException",0,0,1,0,0,0,4,0,0
Class,"NArchive::NIso::CHandler",1,118,1665,15,0,24,40,2,0
Public Virtual Function,"NArchive::NIso::CHandler::AddRef",,,6,0,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::Close",,,6,0,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::Extract",,,106,0,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::GetArchiveProperty",,,58,0,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::GetArchivePropertyInfo",,,335,3,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::GetNumberOfArchiveProperties",,,335,3,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::GetNumberOfItems",,,5,0,,,,,
Public Virtual Function,"NArchive::NIso::CHandler::GetNumberOfProperties",,,336,3,,,,,
